Latitude,Species,Habitat,Depth,TL(cm),d13C,C.N,Lipid.Extraction,ProvCode,ProvDescr,meanLH,sdLH,rangeLH
9,Sphyrna zygaena,Shelf,NA,185,-16.58240961,3.165,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,109,-16.40870155,3.156,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,65,-16.99218026,3.138,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,63,-16.37487128,3.135,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,107,-17.1688366,3.115,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,97,-16.60518262,3.111,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,119,-16.57121086,3.1,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,97,-16.98917479,3.096,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,126,-16.25931286,3.07,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,155,-16.24343277,3.053,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,72,-16.68818269,3.051,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
9,Carcharhinus falciformis,Pelagic,NA,163,-17.22917151,3.038,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Alopias superciliosus,Pelagic,NA,NA,-17.383,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Alopias superciliosus,Pelagic,NA,NA,-17.619,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Alopias superciliosus,Pelagic,NA,NA,-17.331,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Alopias superciliosus,Pelagic,NA,NA,-17.342,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Alopias superciliosus,Pelagic,NA,NA,-16.801,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Alopias superciliosus,Pelagic,NA,NA,-16.957,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Alopias superciliosus,Pelagic,NA,NA,-16.339,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,83.9,-17.419,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,93.2,-16.626,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,93.2,-17.199,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,96.3,-17.069,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,99.4,-17.119,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,102.5,-16.68,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,105.6,-17.27,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,105.6,-17.032,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,105.6,-18.222,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,108.6,-16.725,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,121,-16.806,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,127.2,-16.875,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,136.5,-17.052,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,139.6,-16.826,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,145.8,-17.023,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,155.1,-17.153,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,155.1,-16.979,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,158.2,-17.226,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus falciformis,Pelagic,NA,161.3,-17.287,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus longimanus,Pelagic,NA,NA,-18.834,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus longimanus,Pelagic,NA,NA,-18.628,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus longimanus,Pelagic,NA,NA,-18.847,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus longimanus,Pelagic,NA,NA,-19.026,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Carcharhinus longimanus,Pelagic,NA,NA,-18.608,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,189.8,-19.026,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,189.8,-18.723,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,198.5,-17.753,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,202.8,-18.978,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,202.8,-17.659,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,211.5,-18.001,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,220.2,-18.688,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,220.2,-18.373,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,224.6,-16.884,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,237.6,-18.859,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,237.6,-18.611,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,237.6,-17.842,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,237.6,-18.162,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,250.7,-18.575,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,259.4,-18.615,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,281.2,-18.184,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,281.2,-18.369,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Prionace glauca,Pelagic,NA,289.9,-18.305,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Sphyrna lewini,Shelf,NA,NA,-16.59,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Sphyrna lewini,Shelf,NA,NA,-16.789,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Sphyrna lewini,Shelf,NA,NA,-16.748,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Sphyrna lewini,Shelf,NA,NA,-16.938,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Sphyrna lewini,Shelf,NA,NA,-16.796,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Sphyrna lewini,Shelf,NA,NA,-16.65,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Sphyrna lewini,Shelf,NA,NA,-16.382,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
7,Sphyrna lewini,Shelf,NA,NA,-16.71,NA,Water Rinse,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,75,-8.74,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,86,-7.85,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,82,-8.42,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,86,-7.91,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,77,-7,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,115,-9.18,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,96,-10.27,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,100,-9.58,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,102,-8.76,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,94,-8.23,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,98.5,-9.67,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,103,-7.88,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,86,-9.7,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,102,-7.64,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,104,-7.58,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,84,-9.77,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,81,-11.4,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,95,-10.54,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,111,-8.14,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,116,-7.45,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,115,-8.86,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,106,-11.14,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,112,-8.78,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,103,-10.37,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,91,-9.38,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,88.4,-10.74,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,104,-11.11,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,89,-10.69,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,118,-10.94,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,108,-9.53,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,94,-10.75,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,114,-11.68,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,109,-10.55,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,117,-10.16,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,98,-10.45,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,111,-12.06,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,112,-11.71,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,118,-11.05,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,86,-11.82,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,85,-10.37,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,130,-11.51,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,99,-10.25,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,115,-11.17,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,100,-7.65,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,118,-12.6,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,107.5,-9.38,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,115,-10.95,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,101,-7.69,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,94,-12.36,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,77,-12.11,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,119,-9.66,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,81,-9.73,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,104,-12.16,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,102,-9.37,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,99,-9.78,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
5.857598,Carcharhinus melanopterus,Shelf,50,106,-11.8,3.36,No,PNEC,Trades - N. Pacific Equatorial Countercurrent Province,-16.64966802,0.452525623,3.385816134
